tourist_id,timestamp,latitude,longitude,status,context
T002,2026-03-05 12:44:00,27.044029,88.263076,dwell,Toy Train Station
T002,2026-03-05 12:45:00,27.044021,88.262952,dwell,Toy Train Station
T002,2026-03-05 12:46:00,27.043949,88.263039,dwell,Toy Train Station
T002,2026-03-05 12:47:00,27.043929,88.263048,dwell,Toy Train Station
T002,2026-03-05 12:48:00,27.044048,88.262997,dwell,Toy Train Station
T002,2026-03-05 12:49:00,27.043438,88.263034,transit,walk
T002,2026-03-05 12:50:00,27.042006,88.262755,transit,walk
T002,2026-03-05 12:51:00,27.04267,88.263738,transit,walk
T002,2026-03-05 12:52:00,27.042725,88.264612,transit,walk
T002,2026-03-05 12:53:00,27.043753,88.265444,transit,walk
T002,2026-03-05 12:54:00,27.045236,88.265601,transit,walk
T002,2026-03-05 12:55:00,27.046298,88.26471,transit,walk
T002,2026-03-05 12:56:00,27.047642,88.264247,transit,walk
T002,2026-03-05 12:57:00,27.048793,88.263265,transit,walk
T002,2026-03-05 12:58:00,27.049841,88.262128,transit,walk
T002,2026-03-05 12:59:00,27.050936,88.260964,transit,walk
T003,2026-03-05 06:00:00,27.012506,88.265026,dwell,Tiger Hill
T003,2026-03-05 06:01:00,27.012433,88.264955,dwell,Tiger Hill
T003,2026-03-05 06:02:00,27.012492,88.265003,dwell,Tiger Hill
T003,2026-03-05 06:03:00,27.012481,88.265028,dwell,Tiger Hill
T003,2026-03-05 06:04:00,27.012566,88.264921,dwell,Tiger Hill
T003,2026-03-05 06:05:00,27.012452,88.265007,dwell,Tiger Hill
T003,2026-03-05 06:06:00,27.012602,88.265064,dwell,Tiger Hill
T003,2026-03-05 06:07:00,27.012551,88.265039,dwell,Tiger Hill
T003,2026-03-05 06:08:00,27.01248,88.265062,dwell,Tiger Hill
T003,2026-03-05 06:09:00,27.012553,88.264875,dwell,Tiger Hill
T003,2026-03-05 06:10:00,27.012437,88.264922,dwell,Tiger Hill
T003,2026-03-05 06:11:00,27.012578,88.265036,dwell,Tiger Hill
T003,2026-03-05 06:12:00,27.012469,88.264974,dwell,Tiger Hill
T003,2026-03-05 06:13:00,27.012473,88.265037,dwell,Tiger Hill
T003,2026-03-05 06:14:00,27.012498,88.26485,dwell,Tiger Hill
T003,2026-03-05 06:15:00,27.012446,88.264952,dwell,Tiger Hill
T003,2026-03-05 06:16:00,27.012529,88.265139,dwell,Tiger Hill
T003,2026-03-05 06:17:00,27.012522,88.265026,dwell,Tiger Hill
T003,2026-03-05 06:18:00,27.012492,88.264938,dwell,Tiger Hill
T003,2026-03-05 06:19:00,27.012393,88.265051,dwell,Tiger Hill
T003,2026-03-05 06:20:00,27.012501,88.265096,dwell,Tiger Hill
T003,2026-03-05 06:21:00,27.012501,88.26509,dwell,Tiger Hill
T003,2026-03-05 06:22:00,27.01249,88.264946,dwell,Tiger Hill
T003,2026-03-05 06:23:00,27.012515,88.264994,dwell,Tiger Hill
T003,2026-03-05 06:24:00,27.012578,88.264888,dwell,Tiger Hill
T003,2026-03-05 06:25:00,27.012525,88.265088,dwell,Tiger Hill
T003,2026-03-05 06:26:00,27.012525,88.265062,dwell,Tiger Hill
T003,2026-03-05 06:27:00,27.012429,88.264907,dwell,Tiger Hill
T003,2026-03-05 06:28:00,27.012513,88.264953,dwell,Tiger Hill
T003,2026-03-05 06:29:00,27.012463,88.265033,dwell,Tiger Hill
T003,2026-03-05 06:30:00,27.012483,88.26498,dwell,Tiger Hill
T003,2026-03-05 06:31:00,27.012508,88.264993,dwell,Tiger Hill
T003,2026-03-05 06:32:00,27.012463,88.265045,dwell,Tiger Hill
T003,2026-03-05 06:33:00,27.012403,88.265083,dwell,Tiger Hill
T003,2026-03-05 06:34:00,27.012426,88.26504,dwell,Tiger Hill
T003,2026-03-05 06:35:00,27.012535,88.265067,dwell,Tiger Hill
T003,2026-03-05 06:36:00,27.012503,88.265013,ANOMALY_dwell_overstay,Tiger Hill
T003,2026-03-05 06:37:00,27.012534,88.26504,ANOMALY_dwell_overstay,Tiger Hill
T003,2026-03-05 06:38:00,27.012506,88.265045,ANOMALY_dwell_overstay,Tiger Hill
T003,2026-03-05 06:39:00,27.012554,88.264927,ANOMALY_dwell_overstay,Tiger Hill
T003,2026-03-05 06:40:00,27.01246,88.265056,ANOMALY_dwell_overstay,Tiger Hill
T003,2026-03-05 06:41:00,27.01247,88.265051,ANOMALY_dwell_overstay,Tiger Hill
T003,2026-03-05 06:42:00,27.012487,88.265042,ANOMALY_dwell_overstay,Tiger Hill
T003,2026-03-05 06:43:00,27.012586,88.265029,ANOMALY_dwell_overstay,Tiger Hill
T003,2026-03-05 06:44:00,27.012582,88.265058,ANOMALY_dwell_overstay,Tiger Hill
T003,2026-03-05 06:45:00,27.012599,88.265054,ANOMALY_dwell_overstay,Tiger Hill
T003,2026-03-05 06:46:00,27.012469,88.265072,ANOMALY_dwell_overstay,Tiger Hill
T003,2026-03-05 06:47:00,27.012487,88.2651,ANOMALY_dwell_overstay,Tiger Hill
T003,2026-03-05 06:48:00,27.012474,88.265001,ANOMALY_dwell_overstay,Tiger Hill
T003,2026-03-05 06:49:00,27.01255,88.265004,ANOMALY_dwell_overstay,Tiger Hill
T003,2026-03-05 06:50:00,27.012512,88.265015,ANOMALY_dwell_overstay,Tiger Hill
T003,2026-03-05 06:51:00,27.012526,88.265055,ANOMALY_dwell_overstay,Tiger Hill
T003,2026-03-05 06:52:00,27.012504,88.264937,ANOMALY_dwell_overstay,Tiger Hill
T003,2026-03-05 06:53:00,27.012531,88.264992,ANOMALY_dwell_overstay,Tiger Hill
T003,2026-03-05 06:54:00,27.012478,88.264995,ANOMALY_dwell_overstay,Tiger Hill
T003,2026-03-05 06:55:00,27.012604,88.264942,ANOMALY_dwell_overstay,Tiger Hill
T003,2026-03-05 06:56:00,27.012555,88.264973,ANOMALY_dwell_overstay,Tiger Hill
T003,2026-03-05 06:57:00,27.012513,88.265024,ANOMALY_dwell_overstay,Tiger Hill
T003,2026-03-05 06:58:00,27.012526,88.265007,ANOMALY_dwell_overstay,Tiger Hill
T003,2026-03-05 06:59:00,27.012569,88.265043,ANOMALY_dwell_overstay,Tiger Hill
T003,2026-03-05 07:00:00,27.012457,88.265065,ANOMALY_dwell_overstay,Tiger Hill
T003,2026-03-05 07:01:00,27.012536,88.265044,ANOMALY_dwell_overstay,Tiger Hill
T003,2026-03-05 07:02:00,27.012502,88.264946,ANOMALY_dwell_overstay,Tiger Hill
T003,2026-03-05 07:03:00,27.012532,88.265132,ANOMALY_dwell_overstay,Tiger Hill
T003,2026-03-05 07:04:00,27.012523,88.265004,ANOMALY_dwell_overstay,Tiger Hill
T003,2026-03-05 07:05:00,27.012534,88.26509,ANOMALY_dwell_overstay,Tiger Hill
T003,2026-03-05 07:06:00,27.012506,88.265051,ANOMALY_dwell_overstay,Tiger Hill
T003,2026-03-05 07:07:00,27.012475,88.264969,ANOMALY_dwell_overstay,Tiger Hill
T003,2026-03-05 07:08:00,27.012585,88.265054,ANOMALY_dwell_overstay,Tiger Hill
T003,2026-03-05 07:09:00,27.012569,88.265022,ANOMALY_dwell_overstay,Tiger Hill
T003,2026-03-05 07:10:00,27.012494,88.265011,ANOMALY_dwell_overstay,Tiger Hill
T003,2026-03-05 07:11:00,27.012488,88.264993,ANOMALY_dwell_overstay,Tiger Hill
T003,2026-03-05 07:12:00,27.012528,88.265088,ANOMALY_dwell_overstay,Tiger Hill
T003,2026-03-05 07:13:00,27.012551,88.265012,ANOMALY_dwell_overstay,Tiger Hill
T003,2026-03-05 07:14:00,27.012489,88.264994,ANOMALY_dwell_overstay,Tiger Hill
T003,2026-03-05 07:15:00,27.012502,88.265045,ANOMALY_dwell_overstay,Tiger Hill
T003,2026-03-05 07:16:00,27.012526,88.26508,ANOMALY_dwell_overstay,Tiger Hill
T003,2026-03-05 07:17:00,27.012471,88.265091,ANOMALY_dwell_overstay,Tiger Hill
T003,2026-03-05 07:18:00,27.012496,88.264999,ANOMALY_dwell_overstay,Tiger Hill
T003,2026-03-05 07:19:00,27.012423,88.264989,ANOMALY_dwell_overstay,Tiger Hill
T003,2026-03-05 07:20:00,27.012535,88.265018,ANOMALY_dwell_overstay,Tiger Hill
T003,2026-03-05 07:21:00,27.012472,88.265107,ANOMALY_dwell_overstay,Tiger Hill
T003,2026-03-05 07:22:00,27.012489,88.264957,ANOMALY_dwell_overstay,Tiger Hill
T003,2026-03-05 07:23:00,27.012498,88.265073,ANOMALY_dwell_overstay,Tiger Hill
T003,2026-03-05 07:24:00,27.012487,88.264986,ANOMALY_dwell_overstay,Tiger Hill
T003,2026-03-05 07:25:00,27.012452,88.265033,ANOMALY_dwell_overstay,Tiger Hill
T003,2026-03-05 07:26:00,27.012515,88.264969,ANOMALY_dwell_overstay,Tiger Hill
T003,2026-03-05 07:27:00,27.012562,88.265072,ANOMALY_dwell_overstay,Tiger Hill
T003,2026-03-05 07:28:00,27.012541,88.265046,ANOMALY_dwell_overstay,Tiger Hill
T003,2026-03-05 07:29:00,27.012555,88.264933,ANOMALY_dwell_overstay,Tiger Hill
T003,2026-03-05 07:30:00,27.012533,88.265103,ANOMALY_dwell_overstay,Tiger Hill
T003,2026-03-05 07:31:00,27.01245,88.264969,ANOMALY_dwell_overstay,Tiger Hill
T003,2026-03-05 07:32:00,27.012582,88.264965,ANOMALY_dwell_overstay,Tiger Hill
T003,2026-03-05 07:33:00,27.012444,88.264959,ANOMALY_dwell_overstay,Tiger Hill
T003,2026-03-05 07:34:00,27.012431,88.264985,ANOMALY_dwell_overstay,Tiger Hill
T003,2026-03-05 07:35:00,27.012509,88.265039,ANOMALY_dwell_overstay,Tiger Hill
T003,2026-03-05 07:36:00,27.012499,88.265132,ANOMALY_dwell_overstay,Tiger Hill
T003,2026-03-05 07:37:00,27.012436,88.265008,ANOMALY_dwell_overstay,Tiger Hill
T003,2026-03-05 07:38:00,27.012536,88.265066,ANOMALY_dwell_overstay,Tiger Hill
T003,2026-03-05 07:39:00,27.012558,88.264984,ANOMALY_dwell_overstay,Tiger Hill
T003,2026-03-05 07:40:00,27.012523,88.265005,ANOMALY_dwell_overstay,Tiger Hill
T003,2026-03-05 07:41:00,27.012484,88.265026,ANOMALY_dwell_overstay,Tiger Hill
T003,2026-03-05 07:42:00,27.012501,88.265032,ANOMALY_dwell_overstay,Tiger Hill
T003,2026-03-05 07:43:00,27.012515,88.265155,ANOMALY_dwell_overstay,Tiger Hill
T003,2026-03-05 07:44:00,27.012582,88.265018,ANOMALY_dwell_overstay,Tiger Hill
T003,2026-03-05 07:45:00,27.012507,88.264999,ANOMALY_dwell_overstay,Tiger Hill
T003,2026-03-05 07:46:00,27.012541,88.265081,ANOMALY_dwell_overstay,Tiger Hill
T003,2026-03-05 07:47:00,27.012413,88.264985,ANOMALY_dwell_overstay,Tiger Hill
T003,2026-03-05 07:48:00,27.012555,88.265091,ANOMALY_dwell_overstay,Tiger Hill
T003,2026-03-05 07:49:00,27.012519,88.265021,ANOMALY_dwell_overstay,Tiger Hill
T003,2026-03-05 07:50:00,27.02806,88.24797,dwell,Rock Garden
T003,2026-03-05 07:51:00,27.028029,88.247948,dwell,Rock Garden
T003,2026-03-05 07:52:00,27.027953,88.248014,dwell,Rock Garden
T003,2026-03-05 07:53:00,27.028034,88.247987,dwell,Rock Garden
T003,2026-03-05 07:54:00,27.028004,88.247968,dwell,Rock Garden
T003,2026-03-05 07:55:00,27.028057,88.248045,dwell,Rock Garden
T003,2026-03-05 07:56:00,27.027987,88.248031,dwell,Rock Garden
T003,2026-03-05 07:57:00,27.027928,88.248089,dwell,Rock Garden
T003,2026-03-05 07:58:00,27.027929,88.248022,dwell,Rock Garden
T003,2026-03-05 07:59:00,27.028017,88.247977,dwell,Rock Garden
T003,2026-03-05 08:00:00,27.02802,88.247947,dwell,Rock Garden
T003,2026-03-05 08:01:00,27.027975,88.247913,dwell,Rock Garden
T003,2026-03-05 08:02:00,27.028029,88.248128,dwell,Rock Garden
T003,2026-03-05 08:03:00,27.028063,88.248084,dwell,Rock Garden
T003,2026-03-05 08:04:00,27.028066,88.247987,dwell,Rock Garden
T003,2026-03-05 08:05:00,27.028054,88.248017,dwell,Rock Garden
T003,2026-03-05 08:06:00,27.028018,88.247963,dwell,Rock Garden
T003,2026-03-05 08:07:00,27.028125,88.247961,dwell,Rock Garden
T003,2026-03-05 08:08:00,27.027921,88.247971,dwell,Rock Garden
T003,2026-03-05 08:09:00,27.028026,88.248017,dwell,Rock Garden
T003,2026-03-05 08:10:00,27.028009,88.247967,dwell,Rock Garden
T003,2026-03-05 08:11:00,27.028108,88.248044,dwell,Rock Garden
T003,2026-03-05 08:12:00,27.028008,88.248044,dwell,Rock Garden
T003,2026-03-05 08:13:00,27.027918,88.248059,dwell,Rock Garden
T003,2026-03-05 08:14:00,27.028026,88.247989,dwell,Rock Garden
T003,2026-03-05 08:15:00,27.027872,88.247923,dwell,Rock Garden
T003,2026-03-05 08:16:00,27.028203,88.248104,dwell,Rock Garden
T003,2026-03-05 08:17:00,27.028031,88.248091,dwell,Rock Garden
T003,2026-03-05 08:18:00,27.028011,88.247973,dwell,Rock Garden
T003,2026-03-05 08:19:00,27.02807,88.247901,dwell,Rock Garden
T003,2026-03-05 08:20:00,27.028114,88.248111,dwell,Rock Garden
T003,2026-03-05 08:21:00,27.028144,88.248047,dwell,Rock Garden
T003,2026-03-05 08:22:00,27.027902,88.248044,dwell,Rock Garden
T003,2026-03-05 08:23:00,27.027935,88.248002,dwell,Rock Garden
T003,2026-03-05 08:24:00,27.027944,88.248028,dwell,Rock Garden
T003,2026-03-05 08:25:00,27.028045,88.247971,dwell,Rock Garden
T003,2026-03-05 08:26:00,27.027964,88.248013,dwell,Rock Garden
T003,2026-03-05 08:27:00,27.02793,88.247939,dwell,Rock Garden
T003,2026-03-05 08:28:00,27.027953,88.247937,dwell,Rock Garden
T003,2026-03-05 08:29:00,27.028056,88.247949,dwell,Rock Garden
T003,2026-03-05 08:30:00,27.028056,88.248034,dwell,Rock Garden
T003,2026-03-05 08:31:00,27.027916,88.248046,dwell,Rock Garden
T003,2026-03-05 08:32:00,27.028015,88.247952,dwell,Rock Garden
T003,2026-03-05 08:33:00,27.028083,88.247997,dwell,Rock Garden
T003,2026-03-05 08:34:00,27.028065,88.248008,dwell,Rock Garden
T003,2026-03-05 08:35:00,27.027983,88.247926,dwell,Rock Garden
T003,2026-03-05 08:36:00,27.028012,88.24794,dwell,Rock Garden
T003,2026-03-05 08:37:00,27.027946,88.247976,dwell,Rock Garden
T003,2026-03-05 08:38:00,27.027998,88.248015,dwell,Rock Garden
T003,2026-03-05 08:39:00,27.027987,88.247991,dwell,Rock Garden
T003,2026-03-05 08:40:00,27.02802,88.24795,dwell,Rock Garden
T003,2026-03-05 08:41:00,27.028027,88.24793,dwell,Rock Garden
T003,2026-03-05 08:42:00,27.027945,88.248069,dwell,Rock Garden
T003,2026-03-05 08:43:00,27.028004,88.248039,dwell,Rock Garden
T003,2026-03-05 08:44:00,27.028001,88.24805,dwell,Rock Garden
T003,2026-03-05 08:45:00,27.027885,88.247975,dwell,Rock Garden
T003,2026-03-05 08:46:00,27.027991,88.247887,dwell,Rock Garden
T003,2026-03-05 08:47:00,27.028083,88.247972,dwell,Rock Garden
T003,2026-03-05 08:48:00,27.028066,88.247993,dwell,Rock Garden
T003,2026-03-05 08:49:00,27.028189,88.247918,dwell,Rock Garden
T003,2026-03-05 08:50:00,27.028023,88.248043,dwell,Rock Garden
T003,2026-03-05 08:51:00,27.027955,88.248099,dwell,Rock Garden
T003,2026-03-05 08:52:00,27.027944,88.248069,dwell,Rock Garden
T003,2026-03-05 08:53:00,27.027982,88.247941,dwell,Rock Garden
T003,2026-03-05 08:54:00,27.027966,88.247985,dwell,Rock Garden
T003,2026-03-05 08:55:00,27.02812,88.24796,dwell,Rock Garden
T003,2026-03-05 08:56:00,27.028066,88.247836,dwell,Rock Garden
T003,2026-03-05 08:57:00,27.02796,88.247989,dwell,Rock Garden
T003,2026-03-05 08:58:00,27.028022,88.248005,dwell,Rock Garden
T003,2026-03-05 08:59:00,27.027989,88.247992,dwell,Rock Garden
T003,2026-03-05 09:00:00,27.027941,88.248008,dwell,Rock Garden
T003,2026-03-05 09:01:00,27.027909,88.247921,dwell,Rock Garden
T003,2026-03-05 09:02:00,27.027978,88.248035,dwell,Rock Garden
T003,2026-03-05 09:03:00,27.028043,88.247873,dwell,Rock Garden
T003,2026-03-05 09:04:00,27.028035,88.248014,dwell,Rock Garden
T003,2026-03-05 09:05:00,27.02799,88.247965,dwell,Rock Garden
T003,2026-03-05 09:06:00,27.028062,88.248052,dwell,Rock Garden
T003,2026-03-05 09:07:00,27.027983,88.248019,dwell,Rock Garden
T003,2026-03-05 09:08:00,27.027972,88.247906,dwell,Rock Garden
T003,2026-03-05 09:09:00,27.027948,88.247969,dwell,Rock Garden
T003,2026-03-05 09:10:00,27.02792,88.248163,dwell,Rock Garden
T003,2026-03-05 09:11:00,27.027992,88.247929,dwell,Rock Garden
T003,2026-03-05 09:12:00,27.02633,88.248095,transit,shared_jeep
T003,2026-03-05 09:13:00,27.025728,88.248944,transit,shared_jeep
T003,2026-03-05 09:14:00,27.025161,88.249498,transit,shared_jeep
T003,2026-03-05 09:15:00,27.025961,88.249949,transit,shared_jeep
T003,2026-03-05 09:16:00,27.025681,88.250408,transit,shared_jeep
T003,2026-03-05 09:17:00,27.024694,88.250961,transit,shared_jeep
T003,2026-03-05 09:18:00,27.025025,88.251875,transit,shared_jeep
T003,2026-03-05 09:19:00,27.024995,88.253183,transit,shared_jeep
T003,2026-03-05 09:20:00,27.025231,88.254322,transit,shared_jeep
T003,2026-03-05 09:21:00,27.026315,88.254818,transit,shared_jeep
T003,2026-03-05 09:22:00,27.027009,88.255729,transit,shared_jeep
T003,2026-03-05 09:23:00,27.028007,88.256369,transit,shared_jeep
T003,2026-03-05 09:24:00,27.028959,88.257031,transit,shared_jeep
T003,2026-03-05 09:25:00,27.029782,88.257512,transit,shared_jeep
T003,2026-03-05 09:26:00,27.030902,88.257073,transit,shared_jeep
T003,2026-03-05 09:27:00,27.031975,88.257154,transit,shared_jeep
T003,2026-03-05 09:28:00,27.033023,88.257823,transit,shared_jeep
T003,2026-03-05 09:29:00,27.033303,88.258885,transit,shared_jeep
T003,2026-03-05 09:30:00,27.033436,88.259665,transit,shared_jeep
T003,2026-03-05 09:31:00,27.034294,88.260603,transit,shared_jeep
T003,2026-03-05 09:32:00,27.035358,88.260604,transit,shared_jeep
T003,2026-03-05 09:33:00,27.036305,88.261358,transit,shared_jeep
T003,2026-03-05 09:34:00,27.036918,88.262329,transit,shared_jeep
T003,2026-03-05 09:35:00,27.037821,88.263176,transit,shared_jeep
T003,2026-03-05 09:36:00,27.038834,88.263473,transit,shared_jeep
T003,2026-03-05 09:37:00,27.038524,88.262675,transit,shared_jeep
T003,2026-03-05 09:38:00,27.039606,88.262617,transit,shared_jeep
T003,2026-03-05 09:39:00,27.040676,88.262783,transit,shared_jeep
T003,2026-03-05 09:40:00,27.041119,88.262459,transit,shared_jeep
T003,2026-03-05 09:41:00,27.040935,88.262052,transit,shared_jeep
T003,2026-03-05 09:42:00,27.040463,88.261334,transit,shared_jeep
T003,2026-03-05 09:43:00,27.040021,88.260143,transit,shared_jeep
T003,2026-03-05 09:44:00,27.039131,88.259346,transit,shared_jeep
T003,2026-03-05 09:45:00,27.039858,88.259015,transit,shared_jeep
T003,2026-03-05 09:46:00,27.038626,88.258664,transit,shared_jeep
T003,2026-03-05 09:47:00,27.038646,88.2582,transit,shared_jeep
T003,2026-03-05 09:48:00,27.038534,88.258018,transit,shared_jeep
T003,2026-03-05 09:49:00,27.038152,88.257762,transit,shared_jeep
T003,2026-03-05 09:50:00,27.037594,88.257152,transit,shared_jeep
T003,2026-03-05 09:51:00,27.037643,88.255996,transit,shared_jeep
T003,2026-03-05 09:52:00,27.037616,88.255231,transit,shared_jeep
T003,2026-03-05 09:53:00,27.038154,88.254156,transit,shared_jeep
T003,2026-03-05 09:54:00,27.036991,88.250029,dwell,Happy Valley Tea Estate
T003,2026-03-05 09:55:00,27.036934,88.250052,dwell,Happy Valley Tea Estate
T003,2026-03-05 09:56:00,27.036978,88.250001,dwell,Happy Valley Tea Estate
T003,2026-03-05 09:57:00,27.037029,88.250001,dwell,Happy Valley Tea Estate
T003,2026-03-05 09:58:00,27.037042,88.249917,dwell,Happy Valley Tea Estate
T003,2026-03-05 09:59:00,27.03697,88.250004,dwell,Happy Valley Tea Estate
T003,2026-03-05 10:00:00,27.037025,88.250092,dwell,Happy Valley Tea Estate
T003,2026-03-05 10:01:00,27.037075,88.249989,dwell,Happy Valley Tea Estate
T003,2026-03-05 10:02:00,27.037087,88.250078,dwell,Happy Valley Tea Estate
T003,2026-03-05 10:03:00,27.036861,88.250026,dwell,Happy Valley Tea Estate
T003,2026-03-05 10:04:00,27.036991,88.250095,dwell,Happy Valley Tea Estate
T003,2026-03-05 10:05:00,27.036951,88.250042,dwell,Happy Valley Tea Estate
T003,2026-03-05 10:06:00,27.036969,88.250029,dwell,Happy Valley Tea Estate
T003,2026-03-05 10:07:00,27.037069,88.25002,dwell,Happy Valley Tea Estate
T003,2026-03-05 10:08:00,27.036989,88.250127,dwell,Happy Valley Tea Estate
T003,2026-03-05 10:09:00,27.036965,88.249985,dwell,Happy Valley Tea Estate
T003,2026-03-05 10:10:00,27.03699,88.249972,dwell,Happy Valley Tea Estate
T003,2026-03-05 10:11:00,27.03694,88.249895,dwell,Happy Valley Tea Estate
T003,2026-03-05 10:12:00,27.036904,88.250058,dwell,Happy Valley Tea Estate
T003,2026-03-05 10:13:00,27.037003,88.250023,dwell,Happy Valley Tea Estate
T003,2026-03-05 10:14:00,27.036938,88.250053,dwell,Happy Valley Tea Estate
T003,2026-03-05 10:15:00,27.037099,88.249978,dwell,Happy Valley Tea Estate
T003,2026-03-05 10:16:00,27.03708,88.249966,dwell,Happy Valley Tea Estate
T003,2026-03-05 10:17:00,27.037005,88.250056,dwell,Happy Valley Tea Estate
T003,2026-03-05 10:18:00,27.036897,88.25008,dwell,Happy Valley Tea Estate
T003,2026-03-05 10:19:00,27.037085,88.250019,dwell,Happy Valley Tea Estate
T003,2026-03-05 10:20:00,27.036914,88.249991,dwell,Happy Valley Tea Estate
T003,2026-03-05 10:21:00,27.037037,88.249996,dwell,Happy Valley Tea Estate
T003,2026-03-05 10:22:00,27.037069,88.249977,dwell,Happy Valley Tea Estate
T003,2026-03-05 10:23:00,27.037038,88.249987,dwell,Happy Valley Tea Estate
T003,2026-03-05 10:24:00,27.03701,88.250042,dwell,Happy Valley Tea Estate
T003,2026-03-05 10:25:00,27.037026,88.250007,dwell,Happy Valley Tea Estate
T003,2026-03-05 10:26:00,27.036982,88.249959,dwell,Happy Valley Tea Estate
T003,2026-03-05 10:27:00,27.037017,88.249966,dwell,Happy Valley Tea Estate
T003,2026-03-05 10:28:00,27.036952,88.249967,dwell,Happy Valley Tea Estate
T003,2026-03-05 10:29:00,27.036983,88.24988,dwell,Happy Valley Tea Estate
T003,2026-03-05 10:30:00,27.037073,88.250044,dwell,Happy Valley Tea Estate
T003,2026-03-05 10:31:00,27.036876,88.249958,dwell,Happy Valley Tea Estate
T003,2026-03-05 10:32:00,27.036852,88.249982,dwell,Happy Valley Tea Estate
T003,2026-03-05 10:33:00,27.037103,88.250008,dwell,Happy Valley Tea Estate
T003,2026-03-05 10:34:00,27.036901,88.249939,dwell,Happy Valley Tea Estate
T003,2026-03-05 10:35:00,27.037029,88.250025,dwell,Happy Valley Tea Estate
T003,2026-03-05 10:36:00,27.036919,88.249964,dwell,Happy Valley Tea Estate
T003,2026-03-05 10:37:00,27.03703,88.249993,dwell,Happy Valley Tea Estate
T003,2026-03-05 10:38:00,27.037091,88.250071,dwell,Happy Valley Tea Estate
T003,2026-03-05 10:39:00,27.03703,88.249869,dwell,Happy Valley Tea Estate
T003,2026-03-05 10:40:00,27.0371,88.249906,dwell,Happy Valley Tea Estate
T003,2026-03-05 10:41:00,27.036991,88.250097,dwell,Happy Valley Tea Estate
T003,2026-03-05 10:42:00,27.036932,88.249967,dwell,Happy Valley Tea Estate
T003,2026-03-05 10:43:00,27.037032,88.25006,dwell,Happy Valley Tea Estate
T003,2026-03-05 10:44:00,27.036926,88.249932,dwell,Happy Valley Tea Estate
T003,2026-03-05 10:45:00,27.036945,88.250039,dwell,Happy Valley Tea Estate
T003,2026-03-05 10:46:00,27.037074,88.24993,dwell,Happy Valley Tea Estate
T003,2026-03-05 10:47:00,27.037072,88.250023,dwell,Happy Valley Tea Estate
T003,2026-03-05 10:48:00,27.036993,88.250064,dwell,Happy Valley Tea Estate
T003,2026-03-05 10:49:00,27.036938,88.250101,dwell,Happy Valley Tea Estate
T003,2026-03-05 10:50:00,27.036952,88.250119,dwell,Happy Valley Tea Estate
T003,2026-03-05 10:51:00,27.037064,88.249921,dwell,Happy Valley Tea Estate
T003,2026-03-05 10:52:00,27.037047,88.249992,dwell,Happy Valley Tea Estate
T003,2026-03-05 10:53:00,27.038182,88.254214,transit,walk
T003,2026-03-05 10:54:00,27.037929,88.254665,transit,walk
T003,2026-03-05 10:55:00,27.037743,88.25521,transit,walk
T003,2026-03-05 10:56:00,27.037308,88.255392,transit,walk
T003,2026-03-05 10:57:00,27.037565,88.255854,transit,walk
T003,2026-03-05 10:58:00,27.037736,88.256437,transit,walk
T003,2026-03-05 10:59:00,27.037733,88.257006,transit,walk
T003,2026-03-05 11:00:00,27.037443,88.257453,transit,walk
T003,2026-03-05 11:01:00,27.037885,88.257774,transit,walk
T003,2026-03-05 11:02:00,27.038454,88.257739,transit,walk
T003,2026-03-05 11:03:00,27.038904,88.257952,transit,walk
T003,2026-03-05 11:04:00,27.038392,88.257945,transit,walk
T003,2026-03-05 11:05:00,27.038193,88.258225,transit,walk
T003,2026-03-05 11:06:00,27.038749,88.258302,transit,walk
T003,2026-03-05 11:07:00,27.03823,88.258403,transit,walk
T003,2026-03-05 11:08:00,27.038695,88.25863,transit,walk
T003,2026-03-05 11:09:00,27.03928,88.258829,transit,walk
T003,2026-03-05 11:10:00,27.039773,88.259073,transit,walk
T003,2026-03-05 11:11:00,27.039552,88.259214,transit,walk
T003,2026-03-05 11:12:00,27.039037,88.259279,transit,walk
T003,2026-03-05 11:13:00,27.039537,88.259573,transit,walk
T003,2026-03-05 11:14:00,27.039978,88.259997,transit,walk
T003,2026-03-05 11:15:00,27.040151,88.260538,transit,walk
T003,2026-03-05 11:16:00,27.040425,88.261109,transit,walk
T003,2026-03-05 11:17:00,27.040563,88.261658,transit,walk
T003,2026-03-05 11:18:00,27.040645,88.262154,transit,walk
T003,2026-03-05 11:19:00,27.041193,88.262163,transit,walk
T003,2026-03-05 11:20:00,27.04142,88.262506,transit,walk
T003,2026-03-05 11:21:00,27.041372,88.262556,transit,walk
T003,2026-03-05 11:22:00,27.041008,88.262536,transit,walk
T003,2026-03-05 11:23:00,27.040609,88.262942,transit,walk
T003,2026-03-05 11:24:00,27.040082,88.262894,transit,walk
T003,2026-03-05 11:25:00,27.039595,88.262619,transit,walk
T003,2026-03-05 11:26:00,27.039108,88.262464,transit,walk
T003,2026-03-05 11:27:00,27.03863,88.26259,transit,walk
T003,2026-03-05 11:28:00,27.038503,88.263207,transit,walk
T003,2026-03-05 11:29:00,27.038885,88.263484,transit,walk
T003,2026-03-05 11:30:00,27.039049,88.263747,transit,walk
T003,2026-03-05 11:31:00,27.039576,88.263962,transit,walk
T003,2026-03-05 11:32:00,27.040065,88.263958,transit,walk
T003,2026-03-05 11:33:00,27.039917,88.263966,dwell,Nehru Road Market
T003,2026-03-05 11:34:00,27.039979,88.264099,dwell,Nehru Road Market
